numero,giocatore,ruolo,ruolo_cod,voto,gol_fatti_subiti,assist,rigori_realizzati,rigori_sbagliati,autogol,ammonizioni,espulsioni,fantavoto,squadra,dots,yyss
18,Valdifiori M.,Cen,C,,,,,,,,,,Torino,33,2016-17
1,Karnezis O.,Por,P,5.5,-1.0,,,,,,,4.5,Udinese,33,2016-17
5,Danilo L.,Dif,D,7.0,,,,,,,,7.0,Udinese,33,2016-17
30,Felipe D.,Dif,D,6.0,,,,,,1.0,,5.5,Udinese,33,2016-17
4,Angella G.,Dif,D,7.0,1.0,,,,,,,10.0,Udinese,33,2016-17
27,Widmer S.,Dif,D,6.5,,,,,,,,6.5,Udinese,33,2016-17
8,Badu E.,Cen,C,5.0,,,,,,,,5.0,Udinese,33,2016-17
23,Hallfredsson E.,Cen,C,6.0,,,,,,,,6.0,Udinese,33,2016-17
14,Jankto J.,Cen,C,6.5,,,,,,,,6.5,Udinese,33,2016-17
10,De Paul R.,Tre,T,6.0,,,,,,,,6.0,Udinese,33,2016-17
77,Thereau C.,Att,A,5.0,,,,1.0,,,,2.0,Udinese,33,2016-17
9,Zapata D.,Att,A,6.0,,,,,,,,6.0,Udinese,33,2016-17
0,Silva G.,Dif,D,,,,,,,,,,Udinese,33,2016-17
26,Kums S.,Cen,C,6.5,,,,,,,,6.5,Udinese,33,2016-17
18,Perica S.,Att,A,8.0,1.0,1.0,,,,,,12.0,Udinese,33,2016-17
1,Berisha E.,Por,P,7.0,-2.0,,,,,,,5.0,Atalanta,34,2016-17
5,Masiello A.,Dif,D,7.0,,,,,,,,7.0,Atalanta,34,2016-17
13,Caldara M.,Dif,D,7.0,,,,,,,,7.0,Atalanta,34,2016-17
24,Conti A.,Dif,D,7.0,1.0,,,,,1.0,,9.5,Atalanta,34,2016-17
0,Hateboer H.,Dif,D,6.0,,,,,,,,6.0,Atalanta,34,2016-17
3,Toloi R.,Dif,D,6.0,,,,,,,,6.0,Atalanta,34,2016-17
6,Cristante B.,Cen,C,6.0,,,,,,,,6.0,Atalanta,34,2016-17
27,Kurtic J.,Cen,C,5.5,,,,,,,,5.5,Atalanta,34,2016-17
11,Freuler R.,Cen,C,7.0,1.0,,,,,1.0,,9.5,Atalanta,34,2016-17
10,Gomez A.,Tre,T,7.0,,1.0,,,,1.0,,7.5,Atalanta,34,2016-17
37,Spinazzola L.,Tre,T,5.0,,,,,1.0,,,3.0,Atalanta,34,2016-17
19,Kessie F.,Cen,C,6.0,,,,,,,,6.0,Atalanta,34,2016-17
29,Petagna A.,Att,A,,,,,,,,,,Atalanta,34,2016-17
83,Mirante A.,Por,P,6.0,,,,,,,,6.0,Bologna,34,2016-17
15,Mbaye I.,Dif,D,6.0,,,,,,,,6.0,Bologna,34,2016-17
20,Maietta D.,Dif,D,6.5,,,,,,,,6.5,Bologna,34,2016-17
35,Torosidis V.,Dif,D,6.0,,,,,,,,6.0,Bologna,34,2016-17
28,Gastaldello D.,Dif,D,6.5,,,,,,,,6.5,Bologna,34,2016-17
8,Taider S.,Cen,C,7.0,1.0,,,,,,,10.0,Bologna,34,2016-17
17,Donsah G.,Cen,C,7.0,,1.0,,,,,,8.0,Bologna,34,2016-17
6,Viviani F.,Cen,C,6.0,,,,,,1.0,,5.5,Bologna,34,2016-17
11,Krejci L.,Tre,T,7.0,,1.0,,,,,,8.0,Bologna,34,2016-17
9,Verdi S.,Tre,T,7.0,1.0,,,,,,,10.0,Bologna,34,2016-17
10,Destro M.,Att,A,7.5,2.0,,,,,,,13.5,Bologna,34,2016-17
2,Oikonomou M.,Dif,D,,,,,,,,,,Bologna,34,2016-17
4,Krafth E.,Dif,D,6.0,,,,,,,,6.0,Bologna,34,2016-17
0,Petkovic B.,Att,A,,,,,,,,,5.5,Bologna,34,2016-17
1,Rafael A.,Por,P,7.0,,,,,,,,7.0,Cagliari,34,2016-17
29,Murru N.,Dif,D,5.5,,,,,,,,5.5,Cagliari,34,2016-17
2,Alves B.,Dif,D,6.0,,,,,,1.0,,5.5,Cagliari,34,2016-17
19,Pisacane F.,Dif,D,6.0,,,,,,,,6.0,Cagliari,34,2016-17
35,Salamon B.,Dif,D,6.5,,,,,,,,6.5,Cagliari,34,2016-17
77,Tachtsidis P.,Cen,C,5.0,,,,,,,,5.0,Cagliari,34,2016-17
21,Ionita A.,Cen,C,5.5,,,,,,,,5.5,Cagliari,34,2016-17
18,Barella N.,Cen,C,6.5,,,,,,,,6.5,Cagliari,34,2016-17
10,Joao Pedro,Tre,T,6.5,1.0,,1.0,,,,,9.5,Cagliari,34,2016-17
17,Farias D.,Tre,T,5.0,,,,,,,,5.0,Cagliari,34,2016-17
22,Borriello M.,Att,A,6.5,,,,,,,,6.5,Cagliari,34,2016-17
20,Padoin S.,Cen,C,,,,,,,,,,Cagliari,34,2016-17
16,Farago P.,Cen,C,6.0,,,,,,,,6.0,Cagliari,34,2016-17
25,Sau M.,Att,A,6.0,,,,,,,,6.0,Cagliari,34,2016-17
70,Sorrentino S.,Por,P,6.0,-1.0,,,,,,,5.0,Chievo,34,2016-17
12,Cesar B.,Dif,D,6.0,,,,,,,,6.0,Chievo,34,2016-17
18,Gobbi M.,Dif,D,6.5,,1.0,,,,1.0,,7.0,Chievo,34,2016-17
3,Dainelli D.,Dif,D,6.0,,,,,,,,6.0,Chievo,34,2016-17
19,Castro L.,Cen,C,6.5,,1.0,,,,,,7.5,Chievo,34,2016-17
28,Bastien S.,Cen,C,6.5,1.0,,,,,,,9.5,Chievo,34,2016-17
13,Izco M.,Cen,C,6.0,,,,,,,,6.0,Chievo,34,2016-17
8,Radovanovic I.,Cen,C,6.0,,,,,,1.0,,5.5,Chievo,34,2016-17
97,Depaoli F.,Cen,C,5.0,,,,,,,1.0,4.0,Chievo,34,2016-17
23,Birsa V.,Tre,T,7.0,1.0,,,,,,,10.0,Chievo,34,2016-17
45,Inglese R.,Att,A,5.0,,,,,,,,5.0,Chievo,34,2016-17
2,Spolli N.,Dif,D,6.5,,,,,,,,6.5,Chievo,34,2016-17
15,De Guzman J.,Tre,T,,,,,,,,,,Chievo,34,2016-17
31,Pellissier S.,Att,A,6.0,,,,,,,,6.0,Chievo,34,2016-17
1,Cordaz A.,Por,P,6.0,-1.0,,,,,,,5.0,Crotone,34,2016-17
87,Martella B.,Dif,D,6.5,,,,,,,,6.5,Crotone,34,2016-17
28,Rosi A.,Dif,D,6.0,,,,,,,,6.0,Crotone,34,2016-17
17,Ceccherini F.,Dif,D,6.5,,,,,,,,6.5,Crotone,34,2016-17
13,Ferrari G.,Dif,D,6.5,,,,,,1.0,,6.0,Crotone,34,2016-17
18,Barberis A.,Cen,C,6.0,,,,,,,,6.0,Crotone,34,2016-17
8,Crisetig L.,Cen,C,6.5,,,,,,1.0,,6.0,Crotone,34,2016-17
6,Rohden M.,Cen,C,5.5,,,,,,,,5.5,Crotone,34,2016-17
9,Nalini A.,Tre,T,6.0,,1.0,,,,,,7.0,Crotone,34,2016-17
11,Falcinelli D.,Att,A,6.0,,,,,,1.0,,5.5,Crotone,34,2016-17
29,Trotta M.,Att,A,6.5,1.0,,,,,,,9.5,Crotone,34,2016-17
23,Dussenne N.,Dif,D,6.0,,,,,,,,6.0,Crotone,34,2016-17
28,Capezzi L.,Cen,C,,,,,,,,,,Crotone,34,2016-17
12,Stoian A.,Tre,T,5.0,,,,,,,,5.0,Crotone,34,2016-17
28,Skorupski L.,Por,P,6.0,-3.0,,,,,,,3.0,Empoli,34,2016-17
6,Bellusci G.,Dif,D,4.5,,,,,,,,4.5,Empoli,34,2016-17
2,Laurini V.,Dif,D,5.5,,,,,,,,5.5,Empoli,34,2016-17
19,Barba F.,Dif,D,4.5,,,,,,,,4.5,Empoli,34,2016-17
21,Pasqual M.,Dif,D,5.5,,,,,,,,5.5,Empoli,34,2016-17
88,Tello A.,Cen,C,5.0,,,,,,,,5.0,Empoli,34,2016-17
8,Diousse A.,Cen,C,5.5,,,,,,1.0,,5.0,Empoli,34,2016-17
33,Krunic R.,Tre,T,6.0,,,,,,,,6.0,Empoli,34,2016-17
77,El Kaddouri O.,Tre,T,5.5,,,,,,,,5.5,Empoli,34,2016-17
27,Thiam M.,Att,A,5.0,,,,,,,,5.0,Empoli,34,2016-17
20,Pucciarelli M.,Att,A,5.5,1.0,,1.0,,,,,8.5,Empoli,34,2016-17
3,Zambelli M.,Dif,D,,,,,,,,,,Empoli,34,2016-17
4,Dimarco F.,Dif,D,,,,,,,,,,Empoli,34,2016-17
7,Maccarone M.,Att,A,6.0,,,,,,1.0,,5.5,Empoli,34,2016-17
12,Tatarusanu C.,Por,P,6.0,-2.0,,,,,,,4.0,Fiorentina,34,2016-17
18,Salcedo C.,Dif,D,5.0,,,,,,1.0,,4.5,Fiorentina,34,2016-17
13,Astori D.,Dif,D,4.0,,,,,,,1.0,3.0,Fiorentina,34,2016-17
31,Milic H.,Dif,D,4.5,,,,,,,,4.5,Fiorentina,34,2016-17
8,Vecino M.,Cen,C,6.0,,,,,,,,6.0,Fiorentina,34,2016-17
20,Valero B.,Cen,C,6.0,,,,,,,,6.0,Fiorentina,34,2016-17
5,Badelj M.,Cen,C,6.0,,,,,,1.0,,5.5,Fiorentina,34,2016-17
6,Sanchez C.,Cen,C,6.0,,,,,,,,6.0,Fiorentina,34,2016-17
32,Ilicic J.,Tre,T,5.0,,,,,,,,5.0,Fiorentina,34,2016-17
16,Tello C.,Tre,T,5.0,,,,,,,,5.0,Fiorentina,34,2016-17
30,Babacar K.,Att,A,5.0,,,,,,,,5.0,Fiorentina,34,2016-17
10,Saponara R.,Tre,T,5.0,,,,,,,,5.0,Fiorentina,34,2016-17
25,Chiesa F.,Tre,T,5.0,,,,,,,,5.0,Fiorentina,34,2016-17
23,Lamanna E.,Por,P,5.5,-2.0,,,,,,,3.5,Genoa,34,2016-17
8,Burdisso N.,Dif,D,5.0,,,,,,,,5.0,Genoa,34,2016-17
3,Gentiletti S.,Dif,D,5.5,,,,,,,,5.5,Genoa,34,2016-17
24,Munoz E.,Dif,D,5.0,,,,,,,,5.0,Genoa,34,2016-17
93,Laxalt D.,Cen,C,6.0,,1.0,,,,1.0,,6.5,Genoa,34,2016-17
44,Veloso M.,Cen,C,5.5,,,,,,,,5.5,Genoa,34,2016-17
30,Rigoni L.,Cen,C,5.5,,,,,,,,5.5,Genoa,34,2016-17
22,Lazovic D.,Tre,T,5.0,,,,,,,,5.0,Genoa,34,2016-17
7,Palladino R.,Tre,T,6.0,,,,,,,,6.0,Genoa,34,2016-17
9,Simeone G.,Att,A,5.0,,,,1.0,,,,2.0,Genoa,34,2016-17
27,Pandev G.,Att,A,7.0,1.0,,,,,,,10.0,Genoa,34,2016-17
10,Hiljemark O.,Cen,C,6.0,,,,,,,,6.0,Genoa,34,2016-17
99,Ninkovic N.,Tre,T,,,,,,,,,,Genoa,34,2016-17
1,Handanovic S.,Por,P,7.5,-1.0,,,,,,,6.5,Inter,34,2016-17
33,Dambrosio D.,Dif,D,5.0,,,,,,,,5.0,Inter,34,2016-17
24,Murillo J.,Dif,D,6.5,,,,,,1.0,,6.0,Inter,34,2016-17
55,Nagatomo Y.,Dif,D,4.0,,,,,,,,4.0,Inter,34,2016-17
17,Medel G.,Cen,C,6.0,,,,,,,,6.0,Inter,34,2016-17
77,Brozovic M.,Cen,C,4.0,,,,,,1.0,,3.5,Inter,34,2016-17
4,Gagliardini R.,Cen,C,5.0,,,,,,,,5.0,Inter,34,2016-17
87,Candreva A.,Tre,T,5.0,,,,,,,,5.0,Inter,34,2016-17
6,Joao Mario,Tre,T,4.5,,,,,,,,4.5,Inter,34,2016-17
23,Eder C.,Att,A,5.0,,,,,,,,5.0,Inter,34,2016-17
9,Icardi M.,Att,A,5.5,,,,,,,,5.5,Inter,34,2016-17
2,Andreolli M.,Dif,D,6.0,,,,,,,,6.0,Inter,34,2016-17
44,Perisic I.,Tre,T,6.0,,,,,,,,6.0,Inter,34,2016-17
19,Banega E.,Tre,T,5.5,,,,,,,,5.5,Inter,34,2016-17
1,Buffon G.,Por,P,7.0,-2.0,,,,,,,5.0,Juventus,34,2016-17
23,Alves D.,Dif,D,7.0,1.0,,,,,1.0,,9.5,Juventus,34,2016-17
3,Chiellini G.,Dif,D,5.5,,,,,,,,5.5,Juventus,34,2016-17
19,Bonucci L.,Dif,D,6.5,,,,,,,,6.5,Juventus,34,2016-17
12,Alex Sandro,Dif,D,6.0,,,,,,,,6.0,Juventus,34,2016-17
5,Pjanic M.,Cen,C,6.5,,1.0,,,,,,7.5,Juventus,34,2016-17
6,Khedira S.,Cen,C,6.0,,,,,,,,6.0,Juventus,34,2016-17
7,Cuadrado J.,Tre,T,5.5,,,,,,1.0,,5.0,Juventus,34,2016-17
21,Dybala P.,Att,A,6.5,,,,,,,,6.5,Juventus,34,2016-17
9,Higuain G.,Att,A,6.0,,,,,,,,6.0,Juventus,34,2016-17
17,Mandzukic M.,Att,A,5.0,,,,,,,,5.0,Juventus,34,2016-17
26,Lichtsteiner S.,Dif,D,5.5,,,,,,,,5.5,Juventus,34,2016-17
15,Barzagli A.,Dif,D,,,,,,,,,,Juventus,34,2016-17
18,Lemina M.,Cen,C,,,,,,,,,,Juventus,34,2016-17
0,Strakosha T.,Por,P,8.0,-1.0,,,,,,,7.0,Lazio,34,2016-17
8,Basta D.,Dif,D,7.0,1.0,,,,,,,10.0,Lazio,34,2016-17
0,Bastos,Dif,D,7.0,,,,,,,,7.0,Lazio,34,2016-17
3,De Vrij S.,Dif,D,7.0,,,,,,,,7.0,Lazio,34,2016-17
13,Wallace,Dif,D,6.5,,,,,,,,6.5,Lazio,34,2016-17
6,Lukaku J.,Dif,D,6.5,,,,,,,,6.5,Lazio,34,2016-17
19,Lulic S.,Cen,C,7.5,,1.0,,,,,,8.5,Lazio,34,2016-17
20,Biglia L.,Cen,C,7.5,,,,,,1.0,,7.0,Lazio,34,2016-17
16,Parolo M.,Cen,C,6.5,,,,,,1.0,,6.0,Lazio,34,2016-17
21,Milinkovic S.,Cen,C,7.5,,,,,,,,7.5,Lazio,34,2016-17
14,Keita B.,Tre,T,8.0,2.0,,,,,1.0,,13.5,Lazio,34,2016-17
2,Hoedt W.,Dif,D,6.0,,,,,,1.0,,5.5,Lazio,34,2016-17
10,Anderson F.,Tre,T,5.0,,,,,,,,5.0,Lazio,34,2016-17
9,Djordjevic F.,Att,A,,,,,,,,,,Lazio,34,2016-17
99,Donnarumma G.,Por,P,7.0,-1.0,,,,,,,6.0,Milan,34,2016-17
21,Vangioni L.,Dif,D,6.0,,,,,,,,6.0,Milan,34,2016-17
96,Calabria D.,Dif,D,5.5,,,,,,,,5.5,Milan,34,2016-17
17,Zapata C.,Dif,D,4.5,,,,,,,,4.5,Milan,34,2016-17
29,Paletta G.,Dif,D,6.5,1.0,,,,,,,9.5,Milan,34,2016-17
73,Locatelli M.,Cen,C,5.0,,,,,,,,5.0,Milan,34,2016-17
33,Kucka J.,Cen,C,5.5,,,,,,,1.0,4.5,Milan,34,2016-17
8,Suso,Tre,T,6.5,,,,,,,,6.5,Milan,34,2016-17
7,Deulofeu G.,Tre,T,5.0,,,,,,1.0,,4.5,Milan,34,2016-17
14,Fernandez M.,Tre,T,6.5,,,,,,,,6.5,Milan,34,2016-17
9,Lapadula G.,Att,A,5.5,,,,,,,,5.5,Milan,34,2016-17
15,Gomez G.,Dif,D,,,,,,,,,,Milan,34,2016-17
11,Ocampos L.,Tre,T,,,,,,,,,,Milan,34,2016-17
70,Bacca C.,Att,A,,,,,,,,,,Milan,34,2016-17
25,Reina P.,Por,P,6.0,,,,,,,,6.0,Napoli,34,2016-17
31,Ghoulam F.,Dif,D,6.5,,,,,,,,6.5,Napoli,34,2016-17
26,Koulibaly K.,Dif,D,7.0,,,,,,1.0,,6.5,Napoli,34,2016-17
33,Albiol R.,Dif,D,6.5,,,,,,,,6.5,Napoli,34,2016-17
2,Hysaj E.,Dif,D,6.0,,,,,,,,6.0,Napoli,34,2016-17
20,Zielinski P.,Cen,C,6.5,,,,,,,,6.5,Napoli,34,2016-17
17,Hamsik M.,Cen,C,7.0,,,,,,,,7.0,Napoli,34,2016-17
42,Diawara A.,Cen,C,7.0,,,,,,,,7.0,Napoli,34,2016-17
14,Mertens D.,Tre,T,6.5,,,,,,,,6.5,Napoli,34,2016-17
7,Callejon J.,Tre,T,7.5,1.0,,,,,,,10.5,Napoli,34,2016-17
24,Insigne L.,Tre,T,7.5,,,,,,,,7.5,Napoli,34,2016-17
5,Allan M.,Cen,C,6.5,,,,,,,,6.5,Napoli,34,2016-17
30,Rog M.,Cen,C,6.0,,,,,,1.0,,5.5,Napoli,34,2016-17
99,Milik A.,Att,A,,,,,,,,,,Napoli,34,2016-17
68,Fulignati A.,Por,P,7.0,,,,,,,,7.0,Palermo,34,2016-17
19,Aleesami H.,Dif,D,6.5,1.0,,,,,,,9.5,Palermo,34,2016-17
3,Rispoli A.,Dif,D,6.5,,,,,,,,6.5,Palermo,34,2016-17
4,Andelkovic S.,Dif,D,6.0,,,,,,,,6.0,Palermo,34,2016-17
6,Goldaniga E.,Dif,D,6.0,,,,,,,,6.0,Palermo,34,2016-17
15,Cionek T.,Dif,D,6.0,,,,,,,,6.0,Palermo,34,2016-17
18,Chochev I.,Cen,C,6.5,,,,,,,,6.5,Palermo,34,2016-17
14,Gazzi A.,Cen,C,6.0,,,,,,,,6.0,Palermo,34,2016-17
28,Jajalo M.,Cen,C,5.5,,,,,,,,5.5,Palermo,34,2016-17
23,Diamanti A.,Tre,T,7.0,1.0,,,,,1.0,,9.5,Palermo,34,2016-17
30,Nestorovski I.,Att,A,6.0,,,,,,1.0,,5.5,Palermo,34,2016-17
12,Gonzalez G.,Dif,D,6.0,,,,,,,,6.0,Palermo,34,2016-17
25,Henrique B.,Cen,C,,,,,,,,,,Palermo,34,2016-17
20,Sallai R.,Tre,T,,,,,,,,,,Palermo,34,2016-17
1,Fiorillo V.,Por,P,6.5,-1.0,,,,,,,5.5,Pescara,34,2016-17
11,Zampano F.,Dif,D,6.5,,,,,,,,6.5,Pescara,34,2016-17
44,Fornasier M.,Dif,D,5.5,,,,,,1.0,,5.0,Pescara,34,2016-17
83,Bovo C.,Dif,D,6.0,,,,,,,,6.0,Pescara,34,2016-17
0,Coulibaly M.,Cen,C,6.0,,,,,,,,6.0,Pescara,34,2016-17
8,Memushaj L.,Cen,C,6.0,,,,,,,,6.0,Pescara,34,2016-17
0,Muntari S.,Cen,C,5.5,,,,,,1.0,,5.0,Pescara,34,2016-17
17,Caprari G.,Tre,T,6.5,,,,,,,,6.5,Pescara,34,2016-17
10,Benali A.,Tre,T,6.5,,,,,,,,6.5,Pescara,34,2016-17
20,Cerri A.,Att,A,5.5,,,,,,,,5.5,Pescara,34,2016-17
2,Crescenzi A.,Dif,D,,,,,,,,,,Pescara,34,2016-17
16,Brugman G.,Cen,C,6.0,,,,,,,,6.0,Pescara,34,2016-17
0,Kastanos G.,Cen,C,5.5,,,,,,1.0,,5.0,Pescara,34,2016-17
1,Szczesny W.,Por,P,6.0,-3.0,,,,,,,3.0,Roma,34,2016-17
